Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-09-23 19:24:43,"PUSH 2",46m,"Triceps Pushdown (Cable - Straight Bar)",4,26.25,10,0,0,,,10
2022-09-26 12:52:49,"PUSH 2",53m,"Bench Press (Dumbbell)",1,50.0,7,0,0,"","Focusing on CHEST, SHOULDERS and TRICEPS",9
2022-09-26 12:52:49,"PUSH 2",53m,"Bench Press (Dumbbell)",2,50.0,7,0,0,,,9
2022-09-26 12:52:49,"PUSH 2",53m,"Bench Press (Dumbbell)",3,45.0,9,0,0,,,10
2022-09-26 12:52:49,"PUSH 2",53m,"Bench Press (Dumbbell)",4,45.0,8,0,0,,,10
2022-09-26 12:52:49,"PUSH 2",53m,"Squat (Barbell)",1,40.0,10,0,0,"",,
2022-09-26 12:52:49,"PUSH 2",53m,"Squat (Barbell)",2,40.0,12,0,0,,,
2022-09-26 12:52:49,"PUSH 2",53m,"Squat (Barbell)",3,45.0,12,0,0,,,
2022-09-26 12:52:49,"PUSH 2",53m,"Squat (Barbell)",4,50.0,12,0,0,,,
2022-09-26 12:52:49,"PUSH 2",53m,"Overhead Press (Dumbbell)",1,25.0,12,0,0,"",,8.5
2022-09-26 12:52:49,"PUSH 2",53m,"Overhead Press (Dumbbell)",2,25.0,13,0,0,,,9.5
2022-09-26 12:52:49,"PUSH 2",53m,"Overhead Press (Dumbbell)",3,30.0,8,0,0,,,10
2022-09-26 12:52:49,"PUSH 2",53m,"Overhead Press (Dumbbell)",4,30.0,12,0,0,,,10
2022-09-26 12:52:49,"PUSH 2",53m,"Chest Fly (Dumbbell)",1,30.0,9,0,0,"",,8.5
2022-09-26 12:52:49,"PUSH 2",53m,"Chest Fly (Dumbbell)",2,30.0,9,0,0,,,8.5
2022-09-26 12:52:49,"PUSH 2",53m,"Chest Fly (Dumbbell)",3,30.0,7,0,0,,,10
2022-09-26 12:52:49,"PUSH 2",53m,"Chest Fly (Dumbbell)",4,30.0,8,0,0,,,10
2022-09-27 18:07:20,"PULL 2 ",49m,"Lat Pulldown (Cable)",1,47.0,5,0,0,"","Focusing on BACK, BICEPS and REAR DELTOIDS",8
2022-09-27 18:07:20,"PULL 2 ",49m,"Lat Pulldown (Cable)",2,40.0,9,0,0,,,9
2022-09-27 18:07:20,"PULL 2 ",49m,"Lat Pulldown (Cable)",3,40.0,8,0,0,,,10
2022-09-27 18:07:20,"PULL 2 ",49m,"Lat Pulldown (Cable)",4,40.0,6,0,0,,,10
2022-09-27 18:07:20,"PULL 2 ",49m,"Lat Pulldown (Cable)",5,40.0,5,0,0,,,10
2022-09-27 18:07:20,"PULL 2 ",49m,"Bent Over One Arm Row (Dumbbell)",1,22.5,26,0,0,"",,8.5
2022-09-27 18:07:20,"PULL 2 ",49m,"Bent Over One Arm Row (Dumbbell)",2,22.5,20,0,0,,,9
2022-09-27 18:07:20,"PULL 2 ",49m,"Bent Over One Arm Row (Dumbbell)",3,22.5,17,0,0,,,10
2022-09-27 18:07:20,"PULL 2 ",49m,"Bent Over One Arm Row (Dumbbell)",4,22.5,14,0,0,,,10
2022-09-27 18:07:20,"PULL 2 ",49m,"Bicep Curl (Dumbbell)",1,25.0,12,0,0,"",,9
2022-09-27 18:07:20,"PULL 2 ",49m,"Bicep Curl (Dumbbell)",2,25.0,8,0,0,,,10
2022-09-27 18:07:20,"PULL 2 ",49m,"Bicep Curl (Dumbbell)",3,25.0,8,0,0,,,10
2022-09-27 18:07:20,"PULL 2 ",49m,"Bicep Curl (Dumbbell)",4,25.0,7,0,0,,,10
2022-09-27 18:07:20,"PULL 2 ",49m,"Triceps Pushdown (Cable - Straight Bar)",1,23.75,14,0,0,"",,
2022-09-27 18:07:20,"PULL 2 ",49m,"Triceps Pushdown (Cable - Straight Bar)",2,23.75,12,0,0,,,
2022-09-27 18:07:20,"PULL 2 ",49m,"Triceps Pushdown (Cable - Straight Bar)",3,23.75,12,0,0,,,
2022-09-27 18:07:20,"PULL 2 ",49m,"Triceps Pushdown (Cable - Straight Bar)",4,26.25,10,0,0,,,
2022-09-29 19:37:26,"PUSH 2",51m,"Bench Press (Dumbbell)",1,50.0,9,0,0,"","Focusing on CHEST, SHOULDERS and TRICEPS",9
2022-09-29 19:37:26,"PUSH 2",51m,"Bench Press (Dumbbell)",2,50.0,8,0,0,,,9
2022-09-29 19:37:26,"PUSH 2",51m,"Bench Press (Dumbbell)",3,50.0,7,0,0,,,10
2022-09-29 19:37:26,"PUSH 2",51m,"Bench Press (Dumbbell)",4,45.0,10,0,0,,,10
2022-09-29 19:37:26,"PUSH 2",51m,"Overhead Press (Dumbbell)",1,30.0,10,0,0,"",,8.5
2022-09-29 19:37:26,"PUSH 2",51m,"Overhead Press (Dumbbell)",2,30.0,8,0,0,,,9.5
2022-09-29 19:37:26,"PUSH 2",51m,"Overhead Press (Dumbbell)",3,25.0,10,0,0,,,10
2022-09-29 19:37:26,"PUSH 2",51m,"Overhead Press (Dumbbell)",4,25.0,8,0,0,,,10
2022-09-29 19:37:26,"PUSH 2",51m,"Chest Fly (Dumbbell)",1,25.0,13,0,0,"",,8.5
2022-09-29 19:37:26,"PUSH 2",51m,"Chest Fly (Dumbbell)",2,25.0,13,0,0,,,8.5
2022-09-29 19:37:26,"PUSH 2",51m,"Chest Fly (Dumbbell)",3,25.0,12,0,0,,,10
2022-09-29 19:37:26,"PUSH 2",51m,"Chest Fly (Dumbbell)",4,25.0,11,0,0,,,10
2022-09-29 19:37:26,"PUSH 2",51m,"Triceps Pushdown (Cable - Straight Bar)",1,23.75,14,0,0,"",,9
2022-09-29 19:37:26,"PUSH 2",51m,"Triceps Pushdown (Cable - Straight Bar)",2,23.75,11,0,0,,,9
2022-09-29 19:37:26,"PUSH 2",51m,"Triceps Pushdown (Cable - Straight Bar)",3,23.75,13,0,0,,,10
2022-09-29 19:37:26,"PUSH 2",51m,"Triceps Pushdown (Cable - Straight Bar)",4,23.75,10,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Bench Press (Barbell)",1,55.0,10,0,0,"","Focusing on CHEST, SHOULDERS and TRICEPS",8.5
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Bench Press (Barbell)",2,55.0,11,0,0,,,9.5
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Bench Press (Barbell)",3,60.0,11,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Bench Press (Barbell)",4,65.0,7,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Bench Press (Barbell)",5,65.0,7,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Overhead Press (Barbell)",1,30.0,10,0,0,"",,9
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Overhead Press (Barbell)",2,30.0,12,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Overhead Press (Barbell)",3,35.0,9,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Overhead Press (Barbell)",4,35.0,5,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Incline Cable Chest Fly",1,27.5,7,0,0,"",,8.5
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Incline Cable Chest Fly",2,27.5,8,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Incline Cable Chest Fly",3,27.5,8,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Incline Cable Chest Fly",4,27.5,5,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Lateral Raise (Dumbbell)",1,14.0,8,0,0,"",,9
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Lateral Raise (Dumbbell)",2,14.0,8,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Lateral Raise (Dumbbell)",3,14.0,6,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Lateral Raise (Dumbbell)",4,14.0,6,0,0,,,10
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Triceps Extension (Cable)",1,16.25,15,0,0,"",,
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Triceps Extension (Cable)",2,21.25,17,0,0,,,
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Triceps Extension (Cable)",3,21.25,11,0,0,,,
2022-10-01 14:59:18,"PUSH 1",1h 50m,"Triceps Extension (Cable)",4,21.25,9,0,0,,,
2022-10-04 18:30:41,"PUSH 2",43m,"Bench Press (Dumbbell)",1,50.0,9,0,0,"","Focusing on CHEST, SHOULDERS and TRICEPS",9
2022-10-04 18:30:41,"PUSH 2",43m,"Bench Press (Dumbbell)",2,50.0,8,0,0,,,9
2022-10-04 18:30:41,"PUSH 2",43m,"Bench Press (Dumbbell)",3,50.0,9,0,0,,,10
2022-10-04 18:30:41,"PUSH 2",43m,"Bench Press (Dumbbell)",4,50.0,8,0,0,,,10
2022-10-04 18:30:41,"PUSH 2",43m,"Overhead Press (Dumbbell)",1,30.0,6,0,0,"",,8.5
2022-10-04 18:30:41,"PUSH 2",43m,"Overhead Press (Dumbbell)",2,30.0,8,0,0,,,9.5
2022-10-04 18:30:41,"PUSH 2",43m,"Overhead Press (Dumbbell)",3,25.0,10,0,0,,,10
2022-10-04 18:30:41,"PUSH 2",43m,"Overhead Press (Dumbbell)",4,25.0,9,0,0,,,10
2022-10-04 18:30:41,"PUSH 2",43m,"Chest Fly (Dumbbell)",1,25.0,14,0,0,"",,8.5
2022-10-04 18:30:41,"PUSH 2",43m,"Chest Fly (Dumbbell)",2,25.0,14,0,0,,,8.5
2022-10-04 18:30:41,"PUSH 2",43m,"Chest Fly (Dumbbell)",3,25.0,13,0,0,,,10
2022-10-04 18:30:41,"PUSH 2",43m,"Chest Fly (Dumbbell)",4,30.0,9,0,0,,,10
2022-10-04 18:30:41,"PUSH 2",43m,"Chest Fly (Dumbbell)",5,30.0,7,0,0,,,10
2022-10-04 18:30:41,"PUSH 2",43m,"Triceps Pushdown (Cable - Straight Bar)",1,23.75,15,0,0,"",,9
2022-10-04 18:30:41,"PUSH 2",43m,"Triceps Pushdown (Cable - Straight Bar)",2,23.75,13,0,0,,,9
2022-10-04 18:30:41,"PUSH 2",43m,"Triceps Pushdown (Cable - Straight Bar)",3,23.75,13,0,0,,,10
2022-10-04 18:30:41,"PUSH 2",43m,"Triceps Pushdown (Cable - Straight Bar)",4,23.75,12,0,0,,,10
2022-10-05 16:18:25,"PULL 2 ",46m,"Lat Pulldown (Cable)",1,33.0,15,0,0,"","Focusing on BACK, BICEPS and REAR DELTOIDS",8
2022-10-05 16:18:25,"PULL 2 ",46m,"Lat Pulldown (Cable)",2,38.0,14,0,0,,,9
2022-10-05 16:18:25,"PULL 2 ",46m,"Lat Pulldown (Cable)",3,40.0,8,0,0,,,10
2022-10-05 16:18:25,"PULL 2 ",46m,"Lat Pulldown (Cable)",4,40.0,8,0,0,,,10
2022-10-05 16:18:25,"PULL 2 ",46m,"Lat Pulldown (Cable)",5,40.0,8,0,0,,,10
2022-10-05 16:18:25,"PULL 2 ",46m,"Bent Over One Arm Row (Dumbbell)",1,22.5,26,0,0,"",,8.5
2022-10-05 16:18:25,"PULL 2 ",46m,"Bent Over One Arm Row (Dumbbell)",2,22.5,24,0,0,,,9
2022-10-05 16:18:25,"PULL 2 ",46m,"Bent Over One Arm Row (Dumbbell)",3,22.5,20,0,0,,,10
2022-10-05 16:18:25,"PULL 2 ",46m,"Bent Over One Arm Row (Dumbbell)",4,22.5,18,0,0,,,10
2022-10-05 16:18:25,"PULL 2 ",46m,"Lateral Raise (Dumbbell)",1,14.0,12,0,0,"",,
2022-10-05 16:18:25,"PULL 2 ",46m,"Lateral Raise (Dumbbell)",2,14.0,9,0,0,,,
2022-10-05 16:18:25,"PULL 2 ",46m,"Lateral Raise (Dumbbell)",3,14.0,8,0,0,,,
2022-10-05 16:18:25,"PULL 2 ",46m,"Lateral Raise (Dumbbell)",4,14.0,7,0,0,,,
2022-10-05 16:18:25,"PULL 2 ",46m,"Bicep Curl (Dumbbell)",1,25.0,10,0,0,"",,9
2022-10-05 16:18:25,"PULL 2 ",46m,"Bicep Curl (Dumbbell)",2,25.0,10,0,0,,,10
2022-10-05 16:18:25,"PULL 2 ",46m,"Bicep Curl (Dumbbell)",3,25.0,8,0,0,,,10
2022-10-05 16:18:25,"PULL 2 ",46m,"Bicep Curl (Dumbbell)",4,25.0,6,0,0,,,10
2022-10-07 16:38:46,"PUSH 1",59m,"Bench Press (Barbell)",1,60.0,9,0,0,"","Focusing on CHEST, SHOULDERS and TRICEPS",8.5
2022-10-07 16:38:46,"PUSH 1",59m,"Bench Press (Barbell)",2,60.0,8,0,0,,,9.5
2022-10-07 16:38:46,"PUSH 1",59m,"Bench Press (Barbell)",3,60.0,8,0,0,,,10
2022-10-07 16:38:46,"PUSH 1",59m,"Bench Press (Barbell)",4,60.0,7,0,0,,,10
2022-10-07 16:38:46,"PUSH 1",59m,"Overhead Press (Barbell)",1,30.0,9,0,0,"",,9
2022-10-07 16:38:46,"PUSH 1",59m,"Overhead Press (Barbell)",2,30.0,9,0,0,,,10
2022-10-07 16:38:46,"PUSH 1",59m,"Overhead Press (Barbell)",3,30.0,7,0,0,,,10
2022-10-07 16:38:46,"PUSH 1",59m,"Overhead Press (Barbell)",4,30.0,8,0,0,,,10
2022-10-07 16:38:46,"PUSH 1",59m,"Incline Cable Chest Fly",1,22.5,13,0,0,"",,8.5
2022-10-07 16:38:46,"PUSH 1",59m,"Incline Cable Chest Fly",2,22.5,11,0,0,,,10
2022-10-07 16:38:46,"PUSH 1",59m,"Incline Cable Chest Fly",3,22.5,9,0,0,,,10
2022-10-07 16:38:46,"PUSH 1",59m,"Incline Cable Chest Fly",4,22.5,8,0,0,,,10
2022-10-07 16:38:46,"PUSH 1",59m,"Tricep Pushdown (rope)",1,13.75,10,0,0,"",,8.5
2022-10-07 16:38:46,"PUSH 1",59m,"Tricep Pushdown (rope)",2,13.75,9,0,0,,,9
2022-10-07 16:38:46,"PUSH 1",59m,"Tricep Pushdown (rope)",3,13.75,7,0,0,,,10
2022-10-07 16:38:46,"PUSH 1",59m,"Tricep Pushdown (rope)",4,13.75,6,0,0,,,10
2022-10-08 13:31:39,"PULL 2 ",57m,"Bent Over One Arm Row (Dumbbell)",1,22.5,26,0,0,"","Focusing on BACK, BICEPS and REAR DELTOIDS",8.5
2022-10-08 13:31:39,"PULL 2 ",57m,"Bent Over One Arm Row (Dumbbell)",2,22.5,22,0,0,,,9
2022-10-08 13:31:39,"PULL 2 ",57m,"Bent Over One Arm Row (Dumbbell)",3,22.5,17,0,0,,,10
2022-10-08 13:31:39,"PULL 2 ",57m,"Bent Over One Arm Row (Dumbbell)",4,22.5,16,0,0,,,10
2022-10-08 13:31:39,"PULL 2 ",57m,"Lateral Raise (Dumbbell)",1,14.0,11,0,0,"",,
2022-10-08 13:31:39,"PULL 2 ",57m,"Lateral Raise (Dumbbell)",2,14.0,11,0,0,,,
2022-10-08 13:31:39,"PULL 2 ",57m,"Lateral Raise (Dumbbell)",3,14.0,9,0,0,,,
2022-10-08 13:31:39,"PULL 2 ",57m,"Lateral Raise (Dumbbell)",4,14.0,8,0,0,,,
2022-10-08 13:31:39,"PULL 2 ",57m,"Lat Pulldown (Cable)",1,40.0,15,0,0,"",,8
2022-10-08 13:31:39,"PULL 2 ",57m,"Lat Pulldown (Cable)",2,42.5,11,0,0,,,9
2022-10-08 13:31:39,"PULL 2 ",57m,"Lat Pulldown (Cable)",3,42.5,8,0,0,,,10
2022-10-08 13:31:39,"PULL 2 ",57m,"Lat Pulldown (Cable)",4,42.5,7,0,0,,,10
2022-10-08 13:31:39,"PULL 2 ",57m,"Bicep Curl (Dumbbell)",1,25.0,9,0,0,"",,9
2022-10-08 13:31:39,"PULL 2 ",57m,"Bicep Curl (Dumbbell)",2,25.0,10,0,0,,,10
2022-10-08 13:31:39,"PULL 2 ",57m,"Bicep Curl (Dumbbell)",3,25.0,8,0,0,,,10
2022-10-14 13:17:46,"PUSH 2",58m,"Bench Press (Dumbbell)",1,50.0,10,0,0,"","Focusing on CHEST, SHOULDERS and TRICEPS",9
2022-10-14 13:17:46,"PUSH 2",58m,"Bench Press (Dumbbell)",2,50.0,8,0,0,,,9
2022-10-14 13:17:46,"PUSH 2",58m,"Bench Press (Dumbbell)",3,50.0,8,0,0,,,10
2022-10-14 13:17:46,"PUSH 2",58m,"Bench Press (Dumbbell)",4,50.0,7,0,0,,,10
2022-10-14 13:17:46,"PUSH 2",58m,"Overhead Press (Dumbbell)",1,25.0,10,0,0,"",,8.5
2022-10-14 13:17:46,"PUSH 2",58m,"Overhead Press (Dumbbell)",2,25.0,10,0,0,,,9.5
2022-10-14 13:17:46,"PUSH 2",58m,"Overhead Press (Dumbbell)",3,25.0,10,0,0,,,10
2022-10-14 13:17:46,"PUSH 2",58m,"Overhead Press (Dumbbell)",4,25.0,10,0,0,,,10
2022-10-14 13:17:46,"PUSH 2",58m,"Chest Fly (Dumbbell)",1,30.0,12,0,0,"",,8.5
2022-10-14 13:17:46,"PUSH 2",58m,"Chest Fly (Dumbbell)",2,30.0,8,0,0,,,8.5
2022-10-14 13:17:46,"PUSH 2",58m,"Chest Fly (Dumbbell)",3,30.0,8,0,0,,,10
2022-10-14 13:17:46,"PUSH 2",58m,"Chest Fly (Dumbbell)",4,30.0,6,0,0,,,10
2022-10-14 13:17:46,"PUSH 2",58m,"Tricep Pushdown (rope)",1,13.75,14,0,0,"",,8.5
2022-10-14 13:17:46,"PUSH 2",58m,"Tricep Pushdown (rope)",2,13.75,9,0,0,,,9
2022-10-14 13:17:46,"PUSH 2",58m,"Tricep Pushdown (rope)",3,13.75,8,0,0,,,10
2022-10-14 13:17:46,"PUSH 2",58m,"Tricep Pushdown (rope)",4,13.75,6,0,0,,,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Leg Press",1,75.0,10,0,0,"Heavy","For weeks 1-4",
2022-10-24 19:22:37,"Full Body",1h 38m,"Leg Press",2,75.0,10,0,0,,,
2022-10-24 19:22:37,"Full Body",1h 38m,"Leg Press",3,125.0,15,0,0,,,9
2022-10-24 19:22:37,"Full Body",1h 38m,"Leg Press",4,155.0,14,0,0,,,9
2022-10-24 19:22:37,"Full Body",1h 38m,"Leg Press",1,155.0,14,0,0,"Back off",,9.5
2022-10-24 19:22:37,"Full Body",1h 38m,"Incline Bench Press (Dumbbell)",1,30.0,10,0,0,"",,
2022-10-24 19:22:37,"Full Body",1h 38m,"Incline Bench Press (Dumbbell)",2,30.0,10,0,0,,,
2022-10-24 19:22:37,"Full Body",1h 38m,"Incline Bench Press (Dumbbell)",3,50.0,9,0,0,,,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Incline Bench Press (Dumbbell)",4,50.0,8,0,0,,,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Bent Over Row (Dumbbell)",1,8.0,12,0,0,"Helms DB row",,
2022-10-24 19:22:37,"Full Body",1h 38m,"Bent Over Row (Dumbbell)",2,16.0,12,0,0,,,7.5
2022-10-24 19:22:37,"Full Body",1h 38m,"Bent Over Row (Dumbbell)",3,20.0,10,0,0,,,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Bent Over Row (Dumbbell)",4,16.0,11,0,0,,,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Bicep Curl (Dumbbell)",1,25.0,9,0,0,"",,
2022-10-24 19:22:37,"Full Body",1h 38m,"Bicep Curl (Dumbbell)",2,20.0,12,0,0,,,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Bicep Curl (Dumbbell)",3,16.0,12,0,0,,,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Lateral Raise (Dumbbell)",1,14.0,11,0,0,"",,
2022-10-24 19:22:37,"Full Body",1h 38m,"Lateral Raise (Dumbbell)",2,14.0,13,0,0,,,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Lateral Raise (Dumbbell)",3,10.0,9,0,0,,,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Cable Crunch",1,31.25,12,0,0,"",,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Cable Crunch",2,23.75,12,0,0,,,10
2022-10-24 19:22:37,"Full Body",1h 38m,"Cable Crunch",3,31.25,10,0,0,,,10
2022-10-26 20:11:12,"Upper",44m,"Bench Press (Dumbbell)",1,25.0,12,0,0,"HEAVY","",
2022-10-26 20:11:12,"Upper",44m,"Bench Press (Dumbbell)",2,40.0,6,0,0,,,
2022-10-26 20:11:12,"Upper",44m,"Bench Press (Dumbbell)",3,55.0,9,0,0,,,9
2022-10-26 20:11:12,"Upper",44m,"Bench Press (Dumbbell)",4,60.0,8,0,0,,,10
2022-10-26 20:11:12,"Upper",44m,"Bench Press (Dumbbell)",1,50.0,10,0,0,"Back off",,9
2022-10-26 20:11:12,"Upper",44m,"Bench Press (Dumbbell)",2,50.0,8,0,0,,,10
2022-10-26 20:11:12,"Upper",44m,"Lat Pulldown (Cable)",1,21.5,12,0,0,"1st set - wide overhand 1.5x shoulder width\n2nd set - underhand 1x shoulder width",,9
2022-10-26 20:11:12,"Upper",44m,"Lat Pulldown (Cable)",2,35.5,12,0,0,,,9
2022-10-26 20:11:12,"Upper",44m,"Lat Pulldown (Cable)",3,45.0,13,0,0,,,9
2022-10-26 20:11:12,"Upper",44m,"Lat Pulldown (Cable)",4,45.0,13,0,0,,,9
2022-10-26 20:11:12,"Upper",44m,"Seated Overhead Press (Dumbbell)",1,14.0,12,0,0,"",,
2022-10-26 20:11:12,"Upper",44m,"Seated Overhead Press (Dumbbell)",2,30.0,11,0,0,,,9
2022-10-26 20:11:12,"Upper",44m,"Seated Overhead Press (Dumbbell)",3,30.0,9,0,0,,,10
2022-11-14 17:11:07,"Full Body",59m,"Leg Press",1,125.0,10,0,0,"","For weeks 1-4",
2022-11-14 17:11:07,"Full Body",59m,"Leg Press",2,125.0,10,0,0,,,
2022-11-14 17:11:07,"Full Body",59m,"Leg Press",3,175.0,7,0,0,,,7
2022-11-14 17:11:07,"Full Body",59m,"Leg Press",1,175.0,12,0,0,"",,9.5
2022-11-14 17:11:07,"Full Body",59m,"Incline Bench Press (Dumbbell)",1,50.0,10,0,0,"",,
2022-11-14 17:11:07,"Full Body",59m,"Incline Bench Press (Dumbbell)",2,50.0,9,0,0,,,10
2022-11-14 17:11:07,"Full Body",59m,"Incline Bench Press (Dumbbell)",3,50.0,4,0,0,,,10
2022-11-14 17:11:07,"Full Body",59m,"Bent Over One Arm Row (Dumbbell)",1,25.0,20,0,0,"",,
2022-11-14 17:11:07,"Full Body",59m,"Bent Over One Arm Row (Dumbbell)",2,22.5,19,0,0,,,
2022-11-14 17:11:07,"Full Body",59m,"Bicep Curl (Dumbbell)",1,25.0,10,0,0,"",,10
2022-11-14 17:11:07,"Full Body",59m,"Bicep Curl (Dumbbell)",2,16.0,10,0,0,,,10
2022-11-14 17:11:07,"Full Body",59m,"Lateral Raise (Dumbbell)",1,14.0,11,0,0,"",,10
2022-11-14 17:11:07,"Full Body",59m,"Lateral Raise (Dumbbell)",2,14.0,9,0,0,,,10
2022-11-14 17:11:07,"Full Body",59m,"Cable Crunch",1,31.25,13,0,0,"",,10
2022-11-14 17:11:07,"Full Body",59m,"Cable Crunch",2,23.75,12,0,0,,,10
2022-11-21 12:51:43,"Upper",1h 1m,"Bench Press (Dumbbell)",1,40.0,12,0,0,"HEAVY 4 -6 reps","",
2022-11-21 12:51:43,"Upper",1h 1m,"Bench Press (Dumbbell)",2,60.0,8,0,0,,,9
2022-11-21 12:51:43,"Upper",1h 1m,"Bench Press (Dumbbell)",3,60.0,8,0,0,,,10
2022-11-21 12:51:43,"Upper",1h 1m,"Bench Press (Dumbbell)",1,50.0,11,0,0,"Back off 8-10 reps ",,
2022-11-21 12:51:43,"Upper",1h 1m,"Bench Press (Dumbbell)",2,50.0,9,0,0,,,
2022-11-21 12:51:43,"Upper",1h 1m,"Lat Pulldown (Cable)",1,35.5,12,0,0,"10-12 reps",,9
2022-11-21 12:51:43,"Upper",1h 1m,"Lat Pulldown (Cable)",2,47.0,11,0,0,,,9
2022-11-21 12:51:43,"Upper",1h 1m,"Lat Pulldown (Cable)",3,47.0,8,0,0,,,9
2022-11-21 12:51:43,"Upper",1h 1m,"Seated Overhead Press (Dumbbell)",1,20.0,12,0,0,"10-12 reps",,
2022-11-21 12:51:43,"Upper",1h 1m,"Seated Overhead Press (Dumbbell)",2,30.0,8,0,0,,,9
2022-11-21 12:51:43,"Upper",1h 1m,"Seated Overhead Press (Dumbbell)",3,25.0,10,0,0,,,10
2022-11-21 12:51:43,"Upper",1h 1m,"Seated Row (Cable)",1,43.75,11,0,0,"10-12 reps\nFocus on squeezing shoulder blades",,
2022-11-21 12:51:43,"Upper",1h 1m,"Seated Row (Cable)",2,46.25,8,0,0,,,
2022-11-21 12:51:43,"Upper",1h 1m,"Seated Row (Cable)",3,26.25,10,0,0,,,
2022-11-21 12:51:43,"Upper",1h 1m,"Tricep Pushdown (rope)",1,16.25,11,0,0,"12-15 reps",,9
2022-11-21 12:51:43,"Upper",1h 1m,"Tricep Pushdown (rope)",2,16.25,8,0,0,,,10
2022-11-21 12:51:43,"Upper",1h 1m,"Tricep Pushdown (rope)",3,8.75,6,0,0,,,10
2022-11-21 12:51:43,"Upper",1h 1m,"Bicep Curl (Dumbbell)",1,25.0,15,0,0,"12-15 reps",,9
2022-11-21 12:51:43,"Upper",1h 1m,"Bicep Curl (Dumbbell)",2,25.0,7,0,0,,,10
2022-11-21 12:51:43,"Upper",1h 1m,"Bicep Curl (Dumbbell)",3,16.0,8,0,0,,,10
2022-11-25 13:05:47,"Full Body",59m,"Leg Press",1,125.0,12,0,0,"4-6 reps","For weeks 1-4",
2022-11-25 13:05:47,"Full Body",59m,"Leg Press",2,175.0,8,0,0,,,9
2022-11-25 13:05:47,"Full Body",59m,"Leg Press",3,175.0,7,0,0,,,9
2022-11-25 13:05:47,"Full Body",59m,"Leg Press",1,125.0,12,0,0,"8-10",,6
2022-11-25 13:05:47,"Full Body",59m,"Incline Bench Press (Dumbbell)",1,30.0,10,0,0,"8-10 reps",,
2022-11-25 13:05:47,"Full Body",59m,"Incline Bench Press (Dumbbell)",2,50.0,10,0,0,,,10
2022-11-25 13:05:47,"Full Body",59m,"Incline Bench Press (Dumbbell)",3,50.0,7,0,0,,,10
2022-11-25 13:05:47,"Full Body",59m,"Bent Over One Arm Row (Dumbbell)",1,22.5,24,0,0,"10-12 reps",,
2022-11-25 13:05:47,"Full Body",59m,"Bent Over One Arm Row (Dumbbell)",2,22.5,20,0,0,,,
2022-11-25 13:05:47,"Full Body",59m,"Bicep Curl (Dumbbell)",1,25.0,12,0,0,"12-15 reps",,10
2022-11-25 13:05:47,"Full Body",59m,"Bicep Curl (Dumbbell)",2,14.0,12,0,0,,,10
2022-11-25 13:05:47,"Full Body",59m,"Lateral Raise (Dumbbell)",1,14.0,8,0,0,"12-15 reps",,10
2022-11-25 13:05:47,"Full Body",59m,"Lateral Raise (Dumbbell)",2,10.0,8,0,0,,,10
2022-11-25 13:05:47,"Full Body",59m,"Cable Crunch",1,28.75,15,0,0,"12-15 reps",,10
2022-11-25 13:05:47,"Full Body",59m,"Cable Crunch",2,18.75,15,0,0,,,7
2022-11-26 14:40:28,"Upper",1h 34m,"Bench Press (Dumbbell)",1,50.0,10,0,0,"4-6 reps","",9
2022-11-26 14:40:28,"Upper",1h 34m,"Bench Press (Dumbbell)",2,70.0,5,0,0,,,10
2022-11-26 14:40:28,"Upper",1h 34m,"Bench Press (Dumbbell)",3,70.0,6,0,0,,,10
